label,logit,pred,code_prefix
0.0,0.2593147,0,E2
1.0,0.9242833,1,E2
0.0,0.0025280265,0,E2
1.0,0.9983943,1,E2
1.0,0.3187346,0,E2
1.0,0.99651873,1,E2
0.0,0.0788083,0,E2
0.0,0.07432104,0,E2
1.0,0.9876254,1,E2
0.0,0.008445495,0,E2
0.0,0.013744615,0,E2
0.0,0.0039307727,0,E2
1.0,0.4004124,0,E2
0.0,0.4910494,0,E2
0.0,0.9909863,1,E2
0.0,0.019198826,0,E2
0.0,0.9478614,1,E2
1.0,0.29597142,0,E2
1.0,0.8622395,1,E2
0.0,0.7071919,1,E2
0.0,0.031052269,0,E2
0.0,0.0062105907,0,E2
1.0,0.9711646,1,E2
1.0,0.9988581,1,E2
1.0,0.29912737,0,E2
1.0,0.99800366,1,E2
0.0,0.13489006,0,E2
0.0,0.07042522,0,E2
0.0,0.8283774,1,E2
1.0,0.99690884,1,E2
0.0,0.009321854,0,E2
1.0,0.98229146,1,E2
1.0,0.99721515,1,E2
0.0,0.017428165,0,E2
1.0,0.0974991,0,E2
0.0,0.066753395,0,E2
0.0,0.98690736,1,E2
0.0,0.084036276,0,E2
1.0,0.9832991,1,E2
0.0,0.13528766,0,E2
0.0,0.008649998,0,E2
1.0,0.92449296,1,E2
0.0,0.014822971,0,E2
0.0,0.26503578,0,E2
1.0,0.98481894,1,E2
1.0,0.9938817,1,E2
0.0,0.014460106,0,E2
0.0,0.3024328,0,E2
1.0,0.9084018,1,E2
0.0,0.047500525,0,E2
1.0,0.7435221,1,E2
0.0,0.7517859,1,E2
0.0,0.06408731,0,E2
1.0,0.9976574,1,E2
0.0,0.035869066,0,E2
1.0,0.99885356,1,E2
1.0,0.99828905,1,E2
1.0,0.9719193,1,E2
1.0,0.9846534,1,E2
1.0,0.9985316,1,E2
1.0,0.98885477,1,E2
0.0,0.03949859,0,E2
0.0,0.07333926,0,E2
1.0,0.4344645,0,E2
1.0,0.99604106,1,E2
0.0,0.32256672,0,E2
1.0,0.9863701,1,E2
1.0,0.98973083,1,E2
1.0,0.99294055,1,E2
1.0,0.9988882,1,E2
0.0,0.025109367,0,E2
1.0,0.9150775,1,E2
0.0,0.18198732,0,E2
1.0,0.29173836,0,E2
1.0,0.99817145,1,E2
0.0,0.053486828,0,E2
0.0,0.012218395,0,E2
0.0,0.06077591,0,E2
0.0,0.97992295,1,E2
0.0,0.05910998,0,E2
0.0,0.119436555,0,E2
0.0,0.07878135,0,E2
1.0,0.9967584,1,E2
1.0,0.9906058,1,E2
1.0,0.99838173,1,E2
1.0,0.99836975,1,E2
1.0,0.88881177,1,E2
0.0,0.0397973,0,E2
0.0,0.5110803,1,E2
0.0,0.5883668,1,E2
1.0,0.9914545,1,E2
0.0,0.0026456106,0,E2
0.0,0.007131652,0,E2
0.0,0.0021289133,0,E2
0.0,0.015375581,0,E2
0.0,0.10238768,0,E2
1.0,0.97908276,1,E2
0.0,0.38408288,0,E2
0.0,0.2884593,0,E2
1.0,0.96869624,1,E2
1.0,0.489325,0,E2
1.0,0.98601717,1,E2
0.0,0.051875256,0,E2
0.0,0.0030362601,0,E2
0.0,0.060950693,0,E2
1.0,0.9256157,1,E2
0.0,0.021880409,0,E2
1.0,0.879571,1,E2
1.0,0.3045542,0,E2
0.0,0.020763438,0,E2
1.0,0.9985051,1,E2
1.0,0.9981357,1,E2
1.0,0.99790275,1,E2
0.0,0.023913426,0,E2
0.0,0.7394537,1,E2
0.0,0.0044489773,0,E2
1.0,0.99147296,1,E2
0.0,0.055953067,0,E2
