label,logit,pred,code_prefix
0.0,0.13858387,0,A4
1.0,0.55648905,1,A4
1.0,0.8568061,1,A4
0.0,0.1194112,0,A4
0.0,0.094403,0,A4
0.0,0.3018926,0,A4
1.0,0.01940915,0,A4
1.0,0.31045657,0,A4
0.0,0.41771993,0,A4
1.0,0.7267033,1,A4
1.0,0.3282471,0,A4
0.0,0.09057271,0,A4
0.0,0.44554335,0,A4
0.0,0.54006094,1,A4
1.0,0.41979343,0,A4
1.0,0.97164434,1,A4
0.0,0.31255051,0,A4
1.0,0.58345026,1,A4
1.0,0.5824728,1,A4
0.0,0.16012307,0,A4
1.0,0.7715242,1,A4
0.0,0.26232973,0,A4
1.0,0.6096154,1,A4
0.0,0.36251995,0,A4
0.0,0.09189103,0,A4
1.0,0.7442033,1,A4
1.0,0.6916898,1,A4
0.0,0.42150512,0,A4
1.0,0.42140806,0,A4
0.0,0.21343768,0,A4
0.0,0.58388394,1,A4
1.0,0.8017357,1,A4
0.0,0.18591842,0,A4
1.0,0.08468841,0,A4
0.0,0.1646587,0,A4
1.0,0.7219871,1,A4
1.0,0.5055948,1,A4
0.0,0.56277466,1,A4
0.0,0.5478928,1,A4
0.0,0.65713865,1,A4
0.0,0.2743785,0,A4
1.0,0.49442253,0,A4
1.0,0.32150936,0,A4
1.0,0.91064525,1,A4
0.0,0.5245776,1,A4
0.0,0.26224014,0,A4
1.0,0.67395985,1,A4
1.0,0.43389937,0,A4
1.0,0.8182906,1,A4
0.0,0.41536674,0,A4
0.0,0.31056568,0,A4
0.0,0.11807188,0,A4
0.0,0.4954137,0,A4
0.0,0.27388367,0,A4
1.0,0.6668688,1,A4
1.0,0.71296126,1,A4
1.0,0.72074044,1,A4
0.0,0.09695007,0,A4
0.0,0.0067549446,0,A4
1.0,0.8063443,1,A4
1.0,0.58773184,1,A4
0.0,0.6243535,1,A4
0.0,0.24978876,0,A4
1.0,0.6379205,1,A4
0.0,0.12746114,0,A4
0.0,0.60210896,1,A4
0.0,0.17449443,0,A4
0.0,0.68485224,1,A4
1.0,0.68752176,1,A4
0.0,0.028909955,0,A4
1.0,0.62246966,1,A4
0.0,0.5225566,1,A4
1.0,0.5645547,1,A4
0.0,0.6062923,1,A4
1.0,0.6157902,1,A4
0.0,0.1874584,0,A4
0.0,0.3469904,0,A4
1.0,0.5849123,1,A4
0.0,0.53970945,1,A4
0.0,0.34775856,0,A4
0.0,0.59530574,1,A4
0.0,0.29257444,0,A4
0.0,0.28060144,0,A4
1.0,0.6407478,1,A4
1.0,0.784401,1,A4
1.0,0.78380597,1,A4
1.0,0.7581284,1,A4
0.0,0.38026026,0,A4
1.0,0.5766807,1,A4
1.0,0.9406203,1,A4
0.0,0.11884892,0,A4
0.0,0.41501537,0,A4
0.0,0.36823127,0,A4
0.0,0.70031285,1,A4
1.0,0.48172805,0,A4
0.0,0.45467567,0,A4
1.0,0.55106753,1,A4
1.0,0.24513116,0,A4
0.0,0.6691173,1,A4
0.0,0.66947067,1,A4
0.0,0.51455045,1,A4
1.0,0.33998966,0,A4
1.0,0.31595954,0,A4
1.0,0.83000827,1,A4
0.0,0.13910763,0,A4
0.0,0.2377122,0,A4
0.0,0.38869482,0,A4
1.0,0.51770663,1,A4
1.0,0.55572236,1,A4
1.0,0.30164358,0,A4
0.0,0.3655796,0,A4
0.0,0.10074288,0,A4
1.0,0.9141562,1,A4
1.0,0.60648155,1,A4
0.0,0.5044294,1,A4
1.0,0.5936252,1,A4
1.0,0.548212,1,A4
1.0,0.6160067,1,A4
1.0,0.1176185,0,A4
1.0,0.21842787,0,A4
1.0,0.615294,1,A4
1.0,0.42220318,0,A4
0.0,0.43060544,0,A4
1.0,0.44063324,0,A4
0.0,0.26234815,0,A4
1.0,0.78345865,1,A4
1.0,0.067942336,0,A4
0.0,0.3306272,0,A4
0.0,0.26689178,0,A4
0.0,0.25174645,0,A4
1.0,0.5160861,1,A4
1.0,0.15677793,0,A4
0.0,0.37020904,0,A4
1.0,0.6552131,1,A4
1.0,0.9590126,1,A4
1.0,0.5536069,1,A4
0.0,0.086666636,0,A4
0.0,0.57718253,1,A4
1.0,0.504106,1,A4
1.0,0.5223828,1,A4
1.0,0.6930065,1,A4
0.0,0.18577994,0,A4
0.0,0.3070779,0,A4
1.0,0.61726373,1,A4
1.0,0.8660199,1,A4
0.0,0.23395228,0,A4
0.0,0.5417193,1,A4
0.0,0.24337317,0,A4
1.0,0.30587658,0,A4
1.0,0.75238943,1,A4
0.0,0.005614744,0,A4
1.0,0.61497164,1,A4
0.0,0.54107636,1,A4
1.0,0.28042966,0,A4
1.0,0.2795858,0,A4
1.0,0.38991177,0,A4
0.0,0.6028803,1,A4
0.0,0.5029315,1,A4
0.0,0.3586344,0,A4
0.0,0.5239668,1,A4
1.0,0.37575507,0,A4
0.0,0.7239288,1,A4
