epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
3,ALL,,0.8380189137453216,0.9244911574383039,0.8365849496615665,0.8402410808649204,0.8384090293711077,70002
3,A4,,0.7889072847682119,0.8746054591606869,0.788056298160088,0.7902933291278978,0.7891732283464566,50736
3,E2,,0.9673518114813662,0.9939709063717053,0.9634998971828089,0.9715914981855884,0.9675287801352538,19266
