label,logit,pred,code_prefix
0.0,0.05925662,0,E2
1.0,0.90041953,1,E2
1.0,0.051127233,0,E2
1.0,0.9953555,1,E2
1.0,0.99589086,1,E2
1.0,0.99642295,1,E2
0.0,0.010340243,0,E2
0.0,0.90092283,1,E2
1.0,0.9825482,1,E2
0.0,0.17607036,0,E2
0.0,0.0069780317,0,E2
0.0,0.0102368845,0,E2
1.0,0.997903,1,E2
1.0,0.94006974,1,E2
1.0,0.09784269,0,E2
1.0,0.9787071,1,E2
0.0,0.022939464,0,E2
1.0,0.3020581,0,E2
1.0,0.98969156,1,E2
0.0,0.037276912,0,E2
0.0,0.07028443,0,E2
1.0,0.9902188,1,E2
1.0,0.99020886,1,E2
0.0,0.0100584915,0,E2
1.0,0.47581345,0,E2
1.0,0.9954827,1,E2
0.0,0.1442795,0,E2
1.0,0.8296706,1,E2
0.0,0.0074351155,0,E2
1.0,0.99494714,1,E2
0.0,0.054230288,0,E2
1.0,0.98473895,1,E2
1.0,0.6006794,1,E2
0.0,0.028582945,0,E2
0.0,0.286651,0,E2
1.0,0.9910754,1,E2
0.0,0.48378515,0,E2
0.0,0.0032980118,0,E2
0.0,0.15267122,0,E2
1.0,0.99870574,1,E2
0.0,0.004016522,0,E2
1.0,0.9949497,1,E2
1.0,0.9882188,1,E2
1.0,0.9953768,1,E2
0.0,0.35426748,0,E2
0.0,0.092386104,0,E2
0.0,0.0039850036,0,E2
1.0,0.15149172,0,E2
0.0,0.034338135,0,E2
0.0,0.007750123,0,E2
0.0,0.02153039,0,E2
1.0,0.23317407,0,E2
1.0,0.33200148,0,E2
1.0,0.997997,1,E2
1.0,0.90950435,1,E2
0.0,0.00457203,0,E2
0.0,0.80625385,1,E2
0.0,0.024273148,0,E2
0.0,0.008883052,0,E2
0.0,0.24724641,0,E2
1.0,0.9981851,1,E2
0.0,0.07445927,0,E2
0.0,0.0026653975,0,E2
1.0,0.99638283,1,E2
1.0,0.6861064,1,E2
1.0,0.9981511,1,E2
0.0,0.05105362,0,E2
1.0,0.16653119,0,E2
0.0,0.07572694,0,E2
0.0,0.35502478,0,E2
0.0,0.03300263,0,E2
0.0,0.024216758,0,E2
1.0,0.99646807,1,E2
1.0,0.9938685,1,E2
0.0,0.023991797,0,E2
0.0,0.0060947887,0,E2
1.0,0.07973783,0,E2
0.0,0.47769523,0,E2
0.0,0.006733588,0,E2
0.0,0.0019135973,0,E2
0.0,0.019672858,0,E2
1.0,0.97533107,1,E2
1.0,0.8661964,1,E2
0.0,0.07903571,0,E2
1.0,0.98776346,1,E2
1.0,0.9156399,1,E2
1.0,0.59955895,1,E2
1.0,0.81802857,1,E2
0.0,0.02142956,0,E2
1.0,0.009381052,0,E2
1.0,0.032522663,0,E2
0.0,0.00396672,0,E2
1.0,0.9608715,1,E2
0.0,0.97225505,1,E2
0.0,0.012243887,0,E2
0.0,0.061902422,0,E2
0.0,0.699157,1,E2
1.0,0.93651,1,E2
0.0,0.035020612,0,E2
0.0,0.22572365,0,E2
1.0,0.9293639,1,E2
0.0,0.12840794,0,E2
1.0,0.9964562,1,E2
1.0,0.99328554,1,E2
0.0,0.027234903,0,E2
1.0,0.8362973,1,E2
1.0,0.9967073,1,E2
0.0,0.096917674,0,E2
0.0,0.009862076,0,E2
0.0,0.0073047937,0,E2
1.0,0.9971488,1,E2
0.0,0.0107734725,0,E2
1.0,0.9923332,1,E2
1.0,0.7937113,1,E2
1.0,0.9970579,1,E2
0.0,0.020318063,0,E2
0.0,0.2168487,0,E2
1.0,0.7836877,1,E2
1.0,0.8710627,1,E2
0.0,0.012733991,0,E2
0.0,0.004055143,0,E2
1.0,0.74895054,1,E2
1.0,0.99494016,1,E2
1.0,0.76261485,1,E2
0.0,0.029302545,0,E2
1.0,0.9409494,1,E2
0.0,0.14549616,0,E2
1.0,0.99237704,1,E2
1.0,0.95456237,1,E2
0.0,0.9874385,1,E2
1.0,0.8513552,1,E2
1.0,0.815434,1,E2
1.0,0.32440054,0,E2
0.0,0.005043954,0,E2
1.0,0.19395532,0,E2
0.0,0.07284517,0,E2
1.0,0.9987513,1,E2
0.0,0.023180518,0,E2
1.0,0.9145161,1,E2
1.0,0.99632865,1,E2
1.0,0.3239571,0,E2
0.0,0.028600806,0,E2
0.0,0.049371026,0,E2
0.0,0.14300516,0,E2
1.0,0.9967618,1,E2
0.0,0.0166068,0,E2
0.0,0.024141658,0,E2
0.0,0.6728096,1,E2
1.0,0.24004948,0,E2
0.0,0.15974148,0,E2
0.0,0.12443297,0,E2
0.0,0.9739275,1,E2
1.0,0.99390113,1,E2
1.0,0.99471587,1,E2
0.0,0.0030807117,0,E2
1.0,0.99861217,1,E2
1.0,0.9689691,1,E2
1.0,0.99687374,1,E2
0.0,0.00844272,0,E2
0.0,0.0077833193,0,E2
0.0,0.0059417114,0,E2
1.0,0.9953876,1,E2
0.0,0.036475036,0,E2
1.0,0.9973767,1,E2
1.0,0.9781902,1,E2
0.0,0.012075769,0,E2
0.0,0.007811711,0,E2
1.0,0.8781071,1,E2
0.0,0.10639746,0,E2
1.0,0.91066676,1,E2
1.0,0.9975707,1,E2
0.0,0.016981235,0,E2
1.0,0.85053855,1,E2
1.0,0.9953145,1,E2
0.0,0.21358593,0,E2
0.0,0.004449841,0,E2
0.0,0.019373521,0,E2
1.0,0.99357986,1,E2
1.0,0.9919852,1,E2
0.0,0.0035691264,0,E2
0.0,0.060210958,0,E2
0.0,0.0070657725,0,E2
0.0,0.048741065,0,E2
1.0,0.47572827,0,E2
1.0,0.99510974,1,E2
1.0,0.34206083,0,E2
0.0,0.007545213,0,E2
1.0,0.17505503,0,E2
1.0,0.6727714,1,E2
1.0,0.984853,1,E2
0.0,0.013378466,0,E2
1.0,0.29020748,0,E2
0.0,0.038518306,0,E2
0.0,0.44923952,0,E2
0.0,0.0033050035,0,E2
1.0,0.06944631,0,E2
0.0,0.0047453796,0,E2
0.0,0.16468738,0,E2
0.0,0.018275466,0,E2
1.0,0.9924171,1,E2
0.0,0.047668647,0,E2
1.0,0.99407864,1,E2
1.0,0.919806,1,E2
1.0,0.7191028,1,E2
1.0,0.557585,1,E2
0.0,0.14629264,0,E2
1.0,0.9977209,1,E2
0.0,0.036870085,0,E2
0.0,0.14551763,0,E2
0.0,0.06815096,0,E2
1.0,0.9987324,1,E2
1.0,0.969415,1,E2
1.0,0.99618006,1,E2
1.0,0.94574994,1,E2
0.0,0.010894407,0,E2
1.0,0.7761088,1,E2
1.0,0.9269896,1,E2
1.0,0.9781527,1,E2
0.0,0.005129347,0,E2
1.0,0.99258786,1,E2
1.0,0.94335127,1,E2
0.0,0.0020672784,0,E2
1.0,0.013803463,0,E2
1.0,0.9296501,1,E2
1.0,0.990003,1,E2
1.0,0.8538372,1,E2
0.0,0.07565925,0,E2
1.0,0.75019276,1,E2
0.0,0.0075582997,0,E2
1.0,0.7382002,1,E2
0.0,0.003275913,0,E2
0.0,0.850977,1,E2
0.0,0.0042637014,0,E2
1.0,0.9983479,1,E2
0.0,0.024761366,0,E2
1.0,0.9970005,1,E2
1.0,0.068244815,0,E2
0.0,0.011561625,0,E2
1.0,0.9623439,1,E2
0.0,0.019160584,0,E2
0.0,0.841954,1,E2
1.0,0.9912689,1,E2
1.0,0.99263084,1,E2
1.0,0.9975489,1,E2
0.0,0.0021496161,0,E2
0.0,0.06607547,0,E2
0.0,0.0040752767,0,E2
0.0,0.0029765305,0,E2
1.0,0.8847675,1,E2
0.0,0.5965092,1,E2
0.0,0.03932045,0,E2
0.0,0.06252803,0,E2
1.0,0.84193075,1,E2
0.0,0.009943785,0,E2
1.0,0.6650983,1,E2
1.0,0.008009595,0,E2
0.0,0.004407361,0,E2
1.0,0.079014294,0,E2
1.0,0.9986847,1,E2
0.0,0.22353666,0,E2
0.0,0.007981671,0,E2
1.0,0.99572635,1,E2
