label,logit,pred,code_prefix
1.0,0.47615752,0,A4
1.0,0.43727908,0,A4
1.0,0.6882929,1,A4
0.0,0.43209627,0,A4
1.0,0.5952709,1,A4
0.0,0.08763593,0,A4
0.0,0.03174407,0,A4
1.0,0.8569582,1,A4
0.0,0.8440419,1,A4
1.0,0.9350389,1,A4
0.0,0.11565764,0,A4
1.0,0.7693913,1,A4
1.0,0.6821712,1,A4
0.0,0.58032626,1,A4
0.0,0.65430903,1,A4
0.0,0.3096169,0,A4
0.0,0.6340695,1,A4
0.0,0.3664857,0,A4
0.0,0.4302999,0,A4
0.0,0.2307457,0,A4
0.0,0.15689828,0,A4
0.0,0.1149067,0,A4
1.0,0.6614022,1,A4
0.0,0.6740985,1,A4
1.0,0.81270516,1,A4
1.0,0.681546,1,A4
0.0,0.27193838,0,A4
0.0,0.78916615,1,A4
1.0,0.96270853,1,A4
1.0,0.8464505,1,A4
1.0,0.8706661,1,A4
1.0,0.56536627,1,A4
1.0,0.19719489,0,A4
1.0,0.072838224,0,A4
1.0,0.6697264,1,A4
0.0,0.3187356,0,A4
1.0,0.4736873,0,A4
1.0,0.48858204,0,A4
0.0,0.2497291,0,A4
1.0,0.6028015,1,A4
1.0,0.9613624,1,A4
1.0,0.24862672,0,A4
1.0,0.32991037,0,A4
0.0,0.41332158,0,A4
0.0,0.2638455,0,A4
0.0,0.39725122,0,A4
0.0,0.82135206,1,A4
0.0,0.9178599,1,A4
0.0,0.21335706,0,A4
1.0,0.50683516,1,A4
0.0,0.50881195,1,A4
1.0,0.50097233,1,A4
1.0,0.7727617,1,A4
0.0,0.17545961,0,A4
0.0,0.73779875,1,A4
0.0,0.39841712,0,A4
1.0,0.88263935,1,A4
1.0,0.50064796,1,A4
0.0,0.49322784,0,A4
1.0,0.62361073,1,A4
0.0,0.51767987,1,A4
1.0,0.5611262,1,A4
0.0,0.430718,0,A4
0.0,0.40027535,0,A4
0.0,0.5690315,1,A4
0.0,0.40968236,0,A4
0.0,0.5210173,1,A4
0.0,0.004294294,0,A4
0.0,0.81402785,1,A4
0.0,0.68994975,1,A4
1.0,0.86163145,1,A4
0.0,0.58612627,1,A4
0.0,0.68898726,1,A4
0.0,0.22805546,0,A4
0.0,0.21822429,0,A4
1.0,0.17439155,0,A4
1.0,0.42370808,0,A4
1.0,0.73219275,1,A4
1.0,0.5423809,1,A4
1.0,0.16431656,0,A4
1.0,0.5251853,1,A4
0.0,0.07094876,0,A4
0.0,0.6674085,1,A4
0.0,0.13227831,0,A4
1.0,0.68665403,1,A4
1.0,0.8630033,1,A4
0.0,0.28888875,0,A4
0.0,0.10580541,0,A4
0.0,0.056678373,0,A4
1.0,0.04520857,0,A4
1.0,0.58411103,1,A4
0.0,0.27304912,0,A4
1.0,0.8503596,1,A4
1.0,0.4724057,0,A4
0.0,0.045660485,0,A4
0.0,0.56622857,1,A4
0.0,0.59187376,1,A4
1.0,0.32718393,0,A4
1.0,0.7186591,1,A4
0.0,0.46599764,0,A4
1.0,0.7678663,1,A4
1.0,0.6834973,1,A4
0.0,0.2826707,0,A4
1.0,0.8357846,1,A4
0.0,0.31711528,0,A4
1.0,0.8684894,1,A4
0.0,0.32189012,0,A4
0.0,0.7158527,1,A4
1.0,0.8107163,1,A4
1.0,0.8547641,1,A4
0.0,0.34131032,0,A4
1.0,0.65770936,1,A4
0.0,0.16328347,0,A4
0.0,0.6671765,1,A4
1.0,0.6978113,1,A4
0.0,0.4867069,0,A4
1.0,0.5545453,1,A4
0.0,0.23162718,0,A4
1.0,0.5520041,1,A4
1.0,0.7445817,1,A4
0.0,0.07480432,0,A4
0.0,0.5739436,1,A4
0.0,0.7503258,1,A4
0.0,0.84881157,1,A4
1.0,0.4870742,0,A4
1.0,0.46351692,0,A4
1.0,0.88474035,1,A4
0.0,0.5323343,1,A4
0.0,0.24227111,0,A4
1.0,0.75585675,1,A4
1.0,0.2613465,0,A4
1.0,0.7085233,1,A4
0.0,0.7166693,1,A4
0.0,0.059962735,0,A4
0.0,0.29270396,0,A4
0.0,0.17075251,0,A4
0.0,0.74262035,1,A4
1.0,0.79282916,1,A4
1.0,0.52032167,1,A4
1.0,0.6115922,1,A4
0.0,0.06974082,0,A4
0.0,0.0049335454,0,A4
1.0,0.3604804,0,A4
1.0,0.21128625,0,A4
0.0,0.67697805,1,A4
0.0,0.16170377,0,A4
1.0,0.59523344,1,A4
0.0,0.020260738,0,A4
0.0,0.3801789,0,A4
0.0,0.25315937,0,A4
0.0,0.51315004,1,A4
1.0,0.2964853,0,A4
0.0,0.081143335,0,A4
1.0,0.32714814,0,A4
0.0,0.66339666,1,A4
1.0,0.33633488,0,A4
0.0,0.8606913,1,A4
1.0,0.9046506,1,A4
0.0,0.3856414,0,A4
0.0,0.19272423,0,A4
1.0,0.43180934,0,A4
0.0,0.429501,0,A4
0.0,0.42344564,0,A4
0.0,0.22650145,0,A4
0.0,0.26713789,0,A4
0.0,0.40244752,0,A4
1.0,0.6809192,1,A4
1.0,0.9157121,1,A4
1.0,0.6084841,1,A4
1.0,0.95459646,1,A4
0.0,0.44514605,0,A4
1.0,0.81360453,1,A4
1.0,0.9439386,1,A4
0.0,0.22402143,0,A4
0.0,0.84359014,1,A4
0.0,0.49395972,0,A4
0.0,0.5086625,1,A4
1.0,0.68729824,1,A4
0.0,0.31751594,0,A4
1.0,0.5842176,1,A4
1.0,0.75494933,1,A4
0.0,0.6439593,1,A4
0.0,0.40583807,0,A4
0.0,0.2468977,0,A4
1.0,0.27264467,0,A4
1.0,0.35229295,0,A4
1.0,0.78445053,1,A4
0.0,0.45480356,0,A4
0.0,0.034591362,0,A4
0.0,0.12632696,0,A4
1.0,0.76660395,1,A4
1.0,0.45598334,0,A4
1.0,0.66470176,1,A4
0.0,0.3956686,0,A4
0.0,0.27829862,0,A4
1.0,0.92247933,1,A4
1.0,0.35230276,0,A4
0.0,0.15053314,0,A4
1.0,0.6343507,1,A4
1.0,0.73564124,1,A4
1.0,0.75155896,1,A4
1.0,0.54411423,1,A4
1.0,0.58554345,1,A4
1.0,0.83330077,1,A4
1.0,0.6527214,1,A4
0.0,0.43175814,0,A4
1.0,0.37785196,0,A4
0.0,0.11180894,0,A4
1.0,0.6477095,1,A4
1.0,0.51889724,1,A4
0.0,0.40860394,0,A4
0.0,0.104971424,0,A4
0.0,0.14260614,0,A4
1.0,0.3294636,0,A4
1.0,0.36720124,0,A4
0.0,0.35314643,0,A4
1.0,0.5620236,1,A4
1.0,0.9341604,1,A4
1.0,0.5029695,1,A4
0.0,0.23518308,0,A4
0.0,0.4454946,0,A4
1.0,0.080308765,0,A4
1.0,0.30674085,0,A4
1.0,0.7550466,1,A4
0.0,0.15723799,0,A4
0.0,0.59188396,1,A4
1.0,0.308687,0,A4
1.0,0.9120185,1,A4
0.0,0.07983636,0,A4
0.0,0.6210408,1,A4
0.0,0.068562776,0,A4
1.0,0.4463527,0,A4
1.0,0.52704895,1,A4
0.0,0.020119034,0,A4
1.0,0.77422273,1,A4
0.0,0.30772904,0,A4
1.0,0.4028602,0,A4
1.0,0.5614402,1,A4
1.0,0.6952169,1,A4
0.0,0.5453124,1,A4
0.0,0.4070944,0,A4
0.0,0.49941394,0,A4
0.0,0.22770998,0,A4
1.0,0.7168334,1,A4
0.0,0.4581036,0,A4
1.0,0.66184545,1,A4
1.0,0.90254784,1,A4
0.0,0.03131316,0,A4
0.0,0.14350872,0,A4
1.0,0.29697797,0,A4
1.0,0.7654761,1,A4
1.0,0.74043655,1,A4
1.0,0.6169521,1,A4
0.0,0.5871095,1,A4
1.0,0.8857906,1,A4
1.0,0.49510115,0,A4
0.0,0.059045278,0,A4
1.0,0.61050653,1,A4
1.0,0.37612462,0,A4
0.0,0.25703543,0,A4
0.0,0.423616,0,A4
0.0,0.12347277,0,A4
0.0,0.6388452,1,A4
1.0,0.8340146,1,A4
1.0,0.8923955,1,A4
0.0,0.21000631,0,A4
1.0,0.6225245,1,A4
0.0,0.78230673,1,A4
0.0,0.3765104,0,A4
0.0,0.3625664,0,A4
1.0,0.6872095,1,A4
0.0,0.19898869,0,A4
1.0,0.4869932,0,A4
0.0,0.680613,1,A4
1.0,0.4451656,0,A4
0.0,0.3425056,0,A4
0.0,0.31141865,0,A4
1.0,0.7851849,1,A4
0.0,0.26148713,0,A4
1.0,0.92351985,1,A4
1.0,0.50235146,1,A4
1.0,0.6969435,1,A4
1.0,0.77684623,1,A4
0.0,0.019911781,0,A4
0.0,0.7769536,1,A4
0.0,0.6119385,1,A4
1.0,0.39721543,0,A4
1.0,0.6930114,1,A4
1.0,0.790264,1,A4
0.0,0.45806527,0,A4
1.0,0.42613655,0,A4
1.0,0.6040387,1,A4
1.0,0.79285145,1,A4
1.0,0.323437,0,A4
0.0,0.403868,0,A4
0.0,0.71399355,1,A4
1.0,0.8786224,1,A4
0.0,0.12895419,0,A4
0.0,0.22019848,0,A4
1.0,0.67962176,1,A4
0.0,0.76929456,1,A4
0.0,0.34613115,0,A4
1.0,0.4880071,0,A4
0.0,0.66003114,1,A4
0.0,0.024495939,0,A4
0.0,0.7331874,1,A4
0.0,0.20043412,0,A4
1.0,0.6502479,1,A4
1.0,0.870431,1,A4
0.0,0.16096334,0,A4
0.0,0.29722956,0,A4
0.0,0.4649152,0,A4
1.0,0.45175228,0,A4
1.0,0.6312413,1,A4
0.0,0.9297269,1,A4
0.0,0.06457377,0,A4
0.0,0.03322,0,A4
0.0,0.56031907,1,A4
0.0,0.5415859,1,A4
0.0,0.8103134,1,A4
0.0,0.50003946,1,A4
1.0,0.32228804,0,A4
1.0,0.3049796,0,A4
1.0,0.3719372,0,A4
0.0,0.42608097,0,A4
0.0,0.62816167,1,A4
1.0,0.8185087,1,A4
0.0,0.16067636,0,A4
0.0,0.17091258,0,A4
0.0,0.337684,0,A4
1.0,0.6473297,1,A4
0.0,0.67331934,1,A4
0.0,0.70303935,1,A4
0.0,0.80015886,1,A4
0.0,0.69272673,1,A4
0.0,0.3826055,0,A4
1.0,0.95094454,1,A4
0.0,0.63557166,1,A4
0.0,0.50683105,1,A4
1.0,0.6939108,1,A4
1.0,0.7747932,1,A4
0.0,0.61586314,1,A4
1.0,0.8077234,1,A4
1.0,0.6756425,1,A4
1.0,0.721627,1,A4
1.0,0.5754675,1,A4
0.0,0.27787748,0,A4
1.0,0.82448214,1,A4
0.0,0.75807256,1,A4
0.0,0.5145727,1,A4
1.0,0.53521985,1,A4
1.0,0.47475964,0,A4
1.0,0.5777004,1,A4
1.0,0.81103146,1,A4
0.0,0.75825995,1,A4
0.0,0.060643326,0,A4
1.0,0.39799994,0,A4
1.0,0.8755689,1,A4
1.0,0.6943224,1,A4
0.0,0.5860109,1,A4
1.0,0.3803892,0,A4
1.0,0.6703299,1,A4
1.0,0.8827446,1,A4
0.0,0.451369,0,A4
1.0,0.7097078,1,A4
0.0,0.2243539,0,A4
0.0,0.06588039,0,A4
1.0,0.48251665,0,A4
1.0,0.9294495,1,A4
1.0,0.8114197,1,A4
1.0,0.49701247,0,A4
1.0,0.7768573,1,A4
0.0,0.3414198,0,A4
1.0,0.49991953,0,A4
1.0,0.63299763,1,A4
0.0,0.099409066,0,A4
1.0,0.5266156,1,A4
1.0,0.19230758,0,A4
1.0,0.50819695,1,A4
1.0,0.853383,1,A4
1.0,0.9730478,1,A4
0.0,0.7247588,1,A4
1.0,0.49918172,0,A4
1.0,0.50779176,1,A4
1.0,0.9423864,1,A4
1.0,0.20754042,0,A4
1.0,0.8034244,1,A4
1.0,0.60829496,1,A4
0.0,0.23596285,0,A4
0.0,0.56691676,1,A4
0.0,0.0032393239,0,A4
1.0,0.86775404,1,A4
0.0,0.48369604,0,A4
0.0,0.022966264,0,A4
0.0,0.05703488,0,A4
1.0,0.5885237,1,A4
0.0,0.4974351,0,A4
1.0,0.75379896,1,A4
1.0,0.80109364,1,A4
0.0,0.5821077,1,A4
1.0,0.9760369,1,A4
1.0,0.71914995,1,A4
0.0,0.26073214,0,A4
0.0,0.019274555,0,A4
1.0,0.88048124,1,A4
1.0,0.93333584,1,A4
0.0,0.33379877,0,A4
1.0,0.7999421,1,A4
0.0,0.51246536,1,A4
0.0,0.15590747,0,A4
1.0,0.7269542,1,A4
0.0,0.1328492,0,A4
1.0,0.58334154,1,A4
1.0,0.73327136,1,A4
0.0,0.62382597,1,A4
1.0,0.8740684,1,A4
1.0,0.8625709,1,A4
0.0,0.39365646,0,A4
1.0,0.7756614,1,A4
0.0,0.29861695,0,A4
0.0,0.15708733,0,A4
1.0,0.43772018,0,A4
0.0,0.26190865,0,A4
0.0,0.33271843,0,A4
0.0,0.26376793,0,A4
1.0,0.8718508,1,A4
1.0,0.74866027,1,A4
0.0,0.7911375,1,A4
1.0,0.8365409,1,A4
0.0,0.5331247,1,A4
0.0,0.0075647514,0,A4
0.0,0.5900264,1,A4
1.0,0.71176994,1,A4
1.0,0.49516734,0,A4
1.0,0.5263696,1,A4
0.0,0.4742919,0,A4
0.0,0.039336655,0,A4
1.0,0.20235585,0,A4
0.0,0.42934963,0,A4
0.0,0.58202153,1,A4
1.0,0.82495356,1,A4
1.0,0.6366822,1,A4
1.0,0.6438548,1,A4
1.0,0.022249715,0,A4
0.0,0.6229135,1,A4
1.0,0.45326608,0,A4
1.0,0.4056934,0,A4
1.0,0.89518464,1,A4
0.0,0.73917466,1,A4
0.0,0.16257025,0,A4
1.0,0.64153993,1,A4
1.0,0.8276749,1,A4
0.0,0.47350094,0,A4
1.0,0.8681394,1,A4
1.0,0.40426219,0,A4
1.0,0.88856894,1,A4
1.0,0.8399426,1,A4
0.0,0.06381497,0,A4
0.0,0.14613198,0,A4
1.0,0.6657138,1,A4
0.0,0.34447855,0,A4
1.0,0.8150279,1,A4
1.0,0.9202685,1,A4
1.0,0.48955563,0,A4
1.0,0.88598835,1,A4
0.0,0.22245951,0,A4
1.0,0.18076304,0,A4
0.0,0.5915511,1,A4
1.0,0.7446424,1,A4
1.0,0.6017449,1,A4
1.0,0.3082818,0,A4
0.0,0.51852524,1,A4
1.0,0.5264208,1,A4
1.0,0.47726652,0,A4
0.0,0.41456828,0,A4
1.0,0.87220573,1,A4
1.0,0.42897615,0,A4
1.0,0.47207943,0,A4
1.0,0.86200815,1,A4
1.0,0.6364262,1,A4
0.0,0.25905198,0,A4
0.0,0.09017265,0,A4
1.0,0.6464911,1,A4
0.0,0.1596814,0,A4
0.0,0.1930115,0,A4
0.0,0.7691773,1,A4
0.0,0.6531447,1,A4
0.0,0.2995086,0,A4
1.0,0.7125199,1,A4
0.0,0.47720557,0,A4
1.0,0.69458747,1,A4
1.0,0.92878294,1,A4
0.0,0.69590425,1,A4
0.0,0.16794036,0,A4
0.0,0.12412646,0,A4
0.0,0.8635719,1,A4
1.0,0.8370143,1,A4
0.0,0.8720846,1,A4
0.0,0.2979505,0,A4
1.0,0.853251,1,A4
0.0,0.4451209,0,A4
1.0,0.6571144,1,A4
0.0,0.64528817,1,A4
1.0,0.59823245,1,A4
1.0,0.23580822,0,A4
0.0,0.047335133,0,A4
0.0,0.65956813,1,A4
1.0,0.75480187,1,A4
1.0,0.64963764,1,A4
1.0,0.94287264,1,A4
0.0,0.5755833,1,A4
0.0,0.25079784,0,A4
1.0,0.808759,1,A4
1.0,0.78905326,1,A4
1.0,0.5677912,1,A4
0.0,0.6138342,1,A4
1.0,0.73303556,1,A4
1.0,0.6578317,1,A4
0.0,0.17069294,0,A4
1.0,0.835255,1,A4
0.0,0.21200834,0,A4
1.0,0.92455024,1,A4
0.0,0.22707379,0,A4
0.0,0.33939108,0,A4
0.0,0.08104539,0,A4
0.0,0.38723055,0,A4
1.0,0.8856936,1,A4
1.0,0.6643916,1,A4
0.0,0.4068159,0,A4
1.0,0.6378122,1,A4
1.0,0.77152276,1,A4
0.0,0.44251874,0,A4
1.0,0.45121264,0,A4
0.0,0.63249624,1,A4
0.0,0.48853472,0,A4
1.0,0.17068847,0,A4
0.0,0.5466029,1,A4
0.0,0.010018214,0,A4
1.0,0.6837938,1,A4
1.0,0.8827222,1,A4
1.0,0.82911843,1,A4
0.0,0.29942366,0,A4
1.0,0.41158962,0,A4
1.0,0.83138555,1,A4
1.0,0.8391692,1,A4
1.0,0.91560495,1,A4
0.0,0.22754316,0,A4
1.0,0.3108049,0,A4
0.0,0.33853507,0,A4
0.0,0.4054963,0,A4
1.0,0.43694657,0,A4
0.0,0.1530914,0,A4
0.0,0.10294448,0,A4
0.0,0.5070749,1,A4
0.0,0.3190632,0,A4
1.0,0.51416135,1,A4
0.0,0.19667195,0,A4
1.0,0.49541906,0,A4
1.0,0.7688827,1,A4
0.0,0.22698298,0,A4
1.0,0.21984778,0,A4
1.0,0.5204111,1,A4
0.0,0.62964207,1,A4
1.0,0.8181391,1,A4
0.0,0.26847365,0,A4
0.0,0.6202098,1,A4
0.0,0.5207369,1,A4
1.0,0.3988136,0,A4
1.0,0.61906964,1,A4
0.0,0.72832155,1,A4
1.0,0.8830161,1,A4
1.0,0.524347,1,A4
0.0,0.06848792,0,A4
1.0,0.87423944,1,A4
0.0,0.34200504,0,A4
1.0,0.42338327,0,A4
1.0,0.56328815,1,A4
1.0,0.66881776,1,A4
1.0,0.9161619,1,A4
1.0,0.60157484,1,A4
0.0,0.8876054,1,A4
1.0,0.61044943,1,A4
1.0,0.50190234,1,A4
0.0,0.23034011,0,A4
0.0,0.10726489,0,A4
1.0,0.75693965,1,A4
1.0,0.43807524,0,A4
1.0,0.31881413,0,A4
0.0,0.34450632,0,A4
0.0,0.36621338,0,A4
1.0,0.7006684,1,A4
1.0,0.7605641,1,A4
0.0,0.750462,1,A4
1.0,0.4267034,0,A4
1.0,0.7103922,1,A4
1.0,0.6704058,1,A4
1.0,0.6610788,1,A4
1.0,0.8414709,1,A4
0.0,0.35698307,0,A4
1.0,0.5164659,1,A4
1.0,0.87558395,1,A4
0.0,0.3172108,0,A4
1.0,0.63174456,1,A4
1.0,0.4214201,0,A4
0.0,0.24754258,0,A4
0.0,0.32876188,0,A4
1.0,0.22304614,0,A4
1.0,0.48245704,0,A4
1.0,0.60139316,1,A4
1.0,0.81782776,1,A4
0.0,0.6405357,1,A4
0.0,0.068756245,0,A4
0.0,0.38986266,0,A4
0.0,0.2571318,0,A4
1.0,0.5389982,1,A4
0.0,0.2782593,0,A4
0.0,0.15887086,0,A4
0.0,0.3855249,0,A4
1.0,0.6769173,1,A4
1.0,0.7220443,1,A4
0.0,0.0042925226,0,A4
0.0,0.2686293,0,A4
0.0,0.60693806,1,A4
0.0,0.38200465,0,A4
0.0,0.34136903,0,A4
0.0,0.23448327,0,A4
1.0,0.41122723,0,A4
1.0,0.35373205,0,A4
0.0,0.4223341,0,A4
0.0,0.31560805,0,A4
1.0,0.5326205,1,A4
0.0,0.21210243,0,A4
1.0,0.85975397,1,A4
1.0,0.84404325,1,A4
1.0,0.8003812,1,A4
0.0,0.27335694,0,A4
1.0,0.85027456,1,A4
1.0,0.79821795,1,A4
0.0,0.40954807,0,A4
1.0,0.7719351,1,A4
1.0,0.9568709,1,A4
0.0,0.005753636,0,A4
0.0,0.15227753,0,A4
0.0,0.42788506,0,A4
0.0,0.08039317,0,A4
1.0,0.931339,1,A4
0.0,0.27064264,0,A4
1.0,0.9696135,1,A4
1.0,0.312455,0,A4
1.0,0.7273043,1,A4
1.0,0.68387806,1,A4
0.0,0.24305782,0,A4
1.0,0.86063945,1,A4
0.0,0.5337653,1,A4
0.0,0.14535458,0,A4
1.0,0.4261695,0,A4
0.0,0.30745712,0,A4
1.0,0.40478346,0,A4
0.0,0.6802,1,A4
1.0,0.9465615,1,A4
0.0,0.22816814,0,A4
0.0,0.095203385,0,A4
1.0,0.5578216,1,A4
0.0,0.72337383,1,A4
0.0,0.31143352,0,A4
0.0,0.1909382,0,A4
1.0,0.9650707,1,A4
0.0,0.04648818,0,A4
1.0,0.5681763,1,A4
0.0,0.58032215,1,A4
0.0,0.17621437,0,A4
1.0,0.77008843,1,A4
1.0,0.31794113,0,A4
1.0,0.9316279,1,A4
1.0,0.6319382,1,A4
1.0,0.7200082,1,A4
1.0,0.36927795,0,A4
1.0,0.97667116,1,A4
1.0,0.73701483,1,A4
1.0,0.48580125,0,A4
0.0,0.019367656,0,A4
0.0,0.22732441,0,A4
0.0,0.18534237,0,A4
0.0,0.2514318,0,A4
0.0,0.6117345,1,A4
1.0,0.96979415,1,A4
0.0,0.113116324,0,A4
1.0,0.5510692,1,A4
1.0,0.40208825,0,A4
0.0,0.19770822,0,A4
0.0,0.06605834,0,A4
1.0,0.65315,1,A4
1.0,0.754238,1,A4
1.0,0.38358605,0,A4
0.0,0.7236275,1,A4
1.0,0.48020884,0,A4
0.0,0.17200004,0,A4
0.0,0.21379937,0,A4
0.0,0.46791944,0,A4
1.0,0.56027603,1,A4
0.0,0.12820259,0,A4
0.0,0.35570088,0,A4
1.0,0.4464884,0,A4
1.0,0.7503932,1,A4
0.0,0.37292102,0,A4
1.0,0.19460557,0,A4
1.0,0.41506943,0,A4
0.0,0.028746173,0,A4
1.0,0.66022867,1,A4
0.0,0.5134559,1,A4
0.0,0.10395023,0,A4
1.0,0.8935812,1,A4
1.0,0.1026247,0,A4
0.0,0.0017205126,0,A4
1.0,0.2718061,0,A4
0.0,0.46472532,0,A4
1.0,0.62953377,1,A4
1.0,0.78229016,1,A4
1.0,0.78577375,1,A4
1.0,0.7329908,1,A4
1.0,0.47476643,0,A4
1.0,0.40223062,0,A4
0.0,0.27570546,0,A4
0.0,0.13126187,0,A4
0.0,0.07610989,0,A4
1.0,0.55315834,1,A4
0.0,0.4775744,0,A4
1.0,0.8200065,1,A4
1.0,0.8944148,1,A4
0.0,0.4073212,0,A4
0.0,0.50353354,1,A4
0.0,0.5292953,1,A4
1.0,0.41057158,0,A4
0.0,0.75870454,1,A4
0.0,0.67245317,1,A4
0.0,0.462369,0,A4
0.0,0.09682726,0,A4
0.0,0.13209836,0,A4
1.0,0.6433436,1,A4
1.0,0.7690091,1,A4
0.0,0.59112954,1,A4
0.0,0.28773138,0,A4
1.0,0.80762565,1,A4
0.0,0.29028118,0,A4
1.0,0.756614,1,A4
0.0,0.60060877,1,A4
1.0,0.50201,1,A4
1.0,0.9608017,1,A4
1.0,0.5458301,1,A4
0.0,0.20144369,0,A4
0.0,0.3404591,0,A4
0.0,0.49957156,0,A4
0.0,0.006147571,0,A4
1.0,0.6125127,1,A4
0.0,0.309207,0,A4
1.0,0.42415717,0,A4
0.0,0.28232306,0,A4
1.0,0.81098884,1,A4
1.0,0.53446156,1,A4
1.0,0.6071288,1,A4
0.0,0.014121583,0,A4
1.0,0.50784373,1,A4
1.0,0.60858095,1,A4
1.0,0.9594314,1,A4
1.0,0.7153751,1,A4
0.0,0.19044688,0,A4
1.0,0.5285942,1,A4
1.0,0.7527,1,A4
1.0,0.75253433,1,A4
0.0,0.35670328,0,A4
0.0,0.014733221,0,A4
1.0,0.93393296,1,A4
0.0,0.33797678,0,A4
1.0,0.77287614,1,A4
0.0,0.35993743,0,A4
0.0,0.018175153,0,A4
1.0,0.7771891,1,A4
1.0,0.7923991,1,A4
1.0,0.59695715,1,A4
0.0,0.65353656,1,A4
1.0,0.7582906,1,A4
0.0,0.089426436,0,A4
1.0,0.47575635,0,A4
1.0,0.7601138,1,A4
1.0,0.3812063,0,A4
0.0,0.66928524,1,A4
1.0,0.3156441,0,A4
0.0,0.035900634,0,A4
1.0,0.8755939,1,A4
1.0,0.5422675,1,A4
1.0,0.66497964,1,A4
1.0,0.7131728,1,A4
1.0,0.70347553,1,A4
0.0,0.08525515,0,A4
1.0,0.68756837,1,A4
0.0,0.5847566,1,A4
1.0,0.5018438,1,A4
1.0,0.7207321,1,A4
