epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
4,ALL,,0.9028599182880489,0.9682838245993134,0.8984659716925163,0.908423548230455,0.9034173223872966,70002
4,A4,,0.8727136549984232,0.9469899230470936,0.8679641884001557,0.8791200126163066,0.8735064833313746,50736
4,E2,,0.9822485207100592,0.997343561520777,0.9791902750592356,0.9854847071021254,0.9823274080198429,19266
