epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
2,ALL,,0.8160623982171938,0.9060238889039034,0.8128339222614841,0.8213316575737667,0.8170606956126393,70002
2,A4,,0.7613331756543678,0.8452959724323359,0.7588159487640098,0.7660857908847185,0.7624335406407565,50736
2,E2,,0.9601889338731444,0.9910376197221507,0.9544430794430795,0.9666148263348885,0.9604903930355947,19266
