epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
1,ALL,,0.7728779177737779,0.8657711522962626,0.7688368690563278,0.7805421463052358,0.7746452920582274,70002
1,A4,,0.711723431094292,0.7897827581540005,0.7093014189926712,0.7173553067339536,0.713305629606398,50736
1,E2,,0.9339250493096647,0.9777110604939115,0.9232558139534883,0.9467081389320892,0.9348349116969542,19266
