epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
1,ALL,,0.6269106596954372,0.676007366998183,0.6294624657853357,0.6174697934816762,0.6234084584216522,70002
1,A4,,0.5866840113528855,0.6221283452673672,0.5981592350996336,0.5278347263838511,0.5608009047878356,50736
1,E2,,0.732845427177411,0.8205980480856929,0.6880434782608695,0.8531881804043546,0.7617681092339736,19266
