epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
7,ALL,,0.8295620125139281,0.9173096739700666,0.8309717760440569,0.8275300636979063,0.8292473487613241,70002
7,A4,,0.7802546515294859,0.8660119848448183,0.7820996229410597,0.7768885033906324,0.7794853537451295,50736
7,E2,,0.9594103602200769,0.9914294692645995,0.9583204054193816,0.9607050285121824,0.9595112353733043,19266
