epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
6,ALL,,0.8058626896374389,0.896149787324346,0.8069768108464471,0.8041646433774172,0.8055682728625386,70002
6,A4,,0.7523651844843898,0.8354309495896457,0.7541497895322056,0.748738369342375,0.7514343370395283,50736
6,E2,,0.9467455621301775,0.9863297891055989,0.9440494590417311,0.9499222395023328,0.9469767441860465,19266
