epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
2,ALL,,0.6640524556441244,0.7330504278793677,0.683379077040914,0.6116427204433146,0.6455240191127926,70002
2,A4,,0.614041311888994,0.6724718424506644,0.6481348637015782,0.49869894338432424,0.5636809269162211,50736
2,E2,,0.7957541783452715,0.9027264910884578,0.7415806397021493,0.9086573354069466,0.8166612309555981,19266
