epoch,protein,loss,acc,auc,precision,recall,f1,num_samples
8,ALL,,0.8542327362075369,0.935742726498724,0.8554641598119859,0.8525807649461568,0.8540200286123033,70002
8,A4,,0.8109232103437402,0.89431056682432,0.8128545923427891,0.8077590285443936,0.8102987996598706,50736
8,E2,,0.9682860998650472,0.9944075753590903,0.9663431757175305,0.9704510108864697,0.968392737054472,19266
