epoch,protein,loss,acc,auc,precision,recall,f1,num_samples,split
8,A4,,0.8109232103437402,0.89431056682432,0.8128545923427891,0.8077590285443936,0.8102987996598706,50736,train
8,E2,,0.9682860998650472,0.9944075753590903,0.9663431757175305,0.9704510108864697,0.968392737054472,19266,train
8,ALL,,0.774171270718232,0.8662034006676465,0.7574841245842153,0.8319495184324145,0.7929724596391263,5792,val
8,A4,,0.728748806112703,0.8162104952756057,0.7035755478662054,0.8337129840546698,0.7631359466221852,4188,val
8,E2,,0.8927680798004988,0.9699801557678909,0.9560906515580736,0.8272058823529411,0.8869908015768725,1604,val
9,ALL,,0.8849461443958744,0.9583034139870497,0.884730667123405,0.885286640578137,0.8850085665334095,70002,train
9,A4,,0.8497713654998423,0.9301608723602663,0.849747673868475,0.849747673868475,0.849747673868475,50736,train
9,E2,,0.9775770787916537,0.9971964138624743,0.9765180511016861,0.9787454639709694,0.9776304888152444,19266,train
9,ALL,,0.7847030386740331,0.8722299668087443,0.777882797731569,0.8199933576884756,0.7983831851253032,5792,val
9,A4,,0.7425978987583572,0.8250848356491456,0.7263883259019052,0.8164009111617312,0.7687687687687688,4188,val
9,E2,,0.8946384039900249,0.9680330571314821,0.9575671852899575,0.8296568627450981,0.8890347997373604,1604,val
